p_index,dataset_line_index,latitude,longitude,hour,duration,isPickUp
316,158,40.77112927,-73.95772297,9/1/2016 00:24:12,0
317,159,40.70355377,-74.00670227,9/1/2016 00:15:40,1
318,159,40.71307916,-73.99851193,9/1/2016 00:41:27,0
319,160,40.722055,-73.989111,9/1/2016 00:15:50,1
320,160,40.77518615,-73.94446054,9/1/2016 00:46:58,0
321,161,40.68763155,-74.0016256,9/1/2016 00:15:53,1
322,161,40.6864442,-73.98759104,9/1/2016 00:28:48,0
323,162,40.71605866,-73.99190759,9/1/2016 00:16:08,1
324,162,40.73038599,-74.00214988,9/1/2016 00:28:25,0
325,163,40.7153379,-74.01658354,9/1/2016 00:16:10,1
326,163,40.70834698,-74.01713445,9/1/2016 00:20:56,0
327,164,40.70569254,-74.01677685,9/1/2016 00:16:14,1
328,164,40.711512,-74.015756,9/1/2016 00:19:07,0
329,165,40.72019576,-73.98997825,9/1/2016 00:16:14,1
330,165,40.72490985,-74.00154702,9/1/2016 00:22:51,0
331,166,40.7031724,-73.940636,9/1/2016 00:16:17,1
332,166,40.7258483,-73.95064893,9/1/2016 00:26:58,0
333,167,40.73038599,-74.00214988,9/1/2016 00:16:29,1
334,167,40.73221853,-73.98165557,9/1/2016 00:28:55,0
335,168,40.73587678,-73.98205027,9/1/2016 00:16:31,1
336,168,40.72217444,-73.98368779,9/1/2016 00:28:36,0
337,169,40.73221853,-73.98165557,9/1/2016 00:16:40,1
338,169,40.78414472,-73.98362492,9/1/2016 00:45:46,0
339,170,40.7284186,-73.98713956,9/1/2016 00:16:47,1
340,170,40.72521311,-73.97768752,9/1/2016 00:22:44,0
341,171,40.68807003,-73.98410637,9/1/2016 00:17:00,1
342,171,40.71427487,-73.98990025,9/1/2016 00:36:33,0
343,172,40.746647,-73.993915,9/1/2016 00:17:03,1
344,172,40.7505853470215,-73.9946848154068,9/1/2016 00:21:07,0
345,173,40.7390169121,-74.0026376103,9/1/2016 00:17:03,1
346,173,40.73401143,-74.00293877,9/1/2016 00:19:46,0
347,174,40.75660359,-73.9979009,9/1/2016 00:17:06,1
348,174,40.76370739,-73.9851615,9/1/2016 00:29:19,0
349,175,40.751873,-73.977706,9/1/2016 00:17:08,1
350,175,40.734232,-73.986923,9/1/2016 00:25:52,0
351,176,40.68650065,-73.96563307,9/1/2016 00:17:23,1
352,176,40.6809833854,-73.9500479759,9/1/2016 00:26:19,0
353,177,40.756014,-73.967416,9/1/2016 00:17:21,1
354,177,40.7575699,-73.99098507,9/1/2016 00:35:00,0
355,178,40.739445,-73.976806,9/1/2016 00:17:25,1
356,178,40.73935542,-73.99931783,9/1/2016 00:29:33,0
357,179,40.69681963,-73.93756926,9/1/2016 00:17:27,1
358,179,40.7258483,-73.95064893,9/1/2016 00:29:16,0
359,180,40.6794268,-73.9298911,9/1/2016 00:17:36,1
360,180,40.686312,-73.935775,9/1/2016 00:22:27,0
361,181,40.711512,-74.015756,9/1/2016 00:17:51,1
362,181,40.70255065,-74.0127234,9/1/2016 00:26:23,0
363,182,40.73226398,-73.99852205,9/1/2016 00:17:56,1
364,182,40.71602118,-73.99974372,9/1/2016 00:31:18,0
365,183,40.72955361,-73.98057249,9/1/2016 00:17:56,1
366,183,40.73587678,-73.98205027,9/1/2016 00:20:56,0
367,184,40.72317958,-73.99480012,9/1/2016 00:17:58,1
368,184,40.76087502,-74.00277668,9/1/2016 00:39:43,0
369,185,40.73997354103409,-74.00513872504234,9/1/2016 00:18:14,1
370,185,40.74238787,-73.99726235,9/1/2016 00:21:55,0
371,186,40.73223272,-73.98889957,9/1/2016 00:18:23,1
372,186,40.74487634,-73.99529885,9/1/2016 00:30:06,0
373,187,40.74096374,-73.98602213,9/1/2016 00:18:31,1
374,187,40.7381765,-73.97738662,9/1/2016 00:23:50,0
375,188,40.71910537,-73.99973337,9/1/2016 00:18:38,1
376,188,40.70463334,-74.01361706,9/1/2016 00:26:23,0
377,189,40.7867947,-73.977112,9/1/2016 00:18:41,1
378,189,40.7801839724239,-73.97728532552719,9/1/2016 00:24:21,0
379,190,40.70530954,-74.00612572,9/1/2016 00:18:45,1
380,190,40.72953837,-73.98426726,9/1/2016 00:34:51,0
381,191,40.752062307,-73.9816324043,9/1/2016 00:18:49,1
382,191,40.7806284,-73.9521667,9/1/2016 00:38:09,0
383,192,40.74708586,-73.94977234,9/1/2016 00:18:52,1
384,192,40.75110165,-73.94073717,9/1/2016 00:25:21,0
385,193,40.73314259,-73.97573881,9/1/2016 00:18:57,1
386,193,40.73314259,-73.97573881,9/1/2016 01:01:40,0
387,194,40.73038599,-74.00214988,9/1/2016 00:18:58,1
388,194,40.70463334,-74.01361706,9/1/2016 00:33:51,0
389,195,40.7933718,-73.97685115,9/1/2016 00:19:03,1
390,195,40.78524672,-73.97667321,9/1/2016 00:23:00,0
391,196,40.787801,-73.953559,9/1/2016 00:19:26,1
392,196,40.7806284,-73.9521667,9/1/2016 00:28:19,0
393,197,40.7505853470215,-73.9946848154068,9/1/2016 00:19:35,1
394,197,40.73535398,-74.00483091,9/1/2016 00:28:41,0
395,198,40.72903917,-73.99404649,9/1/2016 00:19:36,1
396,198,40.72229346,-73.99147535,9/1/2016 00:26:03,0
397,199,40.72743423,-73.99379025,9/1/2016 00:19:43,1
398,199,40.7208736,-73.98085795,9/1/2016 00:27:42,0
399,200,40.73226398,-73.99852205,9/1/2016 00:19:46,1
400,200,40.72923649910006,-73.99086803197861,9/1/2016 00:24:18,0
401,201,40.73587678,-73.98205027,9/1/2016 00:19:47,1
402,201,40.77140426,-73.9535166,9/1/2016 00:41:46,0
403,202,40.7454973,-74.00197139,9/1/2016 00:19:49,1
404,202,40.72165481,-74.00234737,9/1/2016 00:34:11,0
405,203,40.751873,-73.977706,9/1/2016 00:20:13,1
406,203,40.744023,-73.976056,9/1/2016 00:27:39,0
407,204,40.71291224,-74.01020234,9/1/2016 00:20:20,1
408,204,40.71427487,-73.98990025,9/1/2016 00:29:57,0
409,205,40.7867947,-73.977112,9/1/2016 00:20:23,1
410,205,40.7941654,-73.974124,9/1/2016 00:23:43,0
411,206,40.77682863439968,-73.96388769149779,9/1/2016 00:20:26,1
412,206,40.77282817,-73.96685276,9/1/2016 00:55:08,0
413,207,40.73221853,-73.98165557,9/1/2016 00:20:25,1
414,207,40.7489006,-73.97604882,9/1/2016 00:30:44,0
415,208,40.71413311,-73.95234386,9/1/2016 00:20:35,1
416,208,40.6906495,-73.95643107,9/1/2016 00:33:01,0
417,209,40.722055,-73.989111,9/1/2016 00:20:39,1
418,209,40.72217444,-73.98368779,9/1/2016 00:25:27,0
419,210,40.71413311,-73.95234386,9/1/2016 00:20:42,1
420,210,40.715143,-73.944507,9/1/2016 00:24:57,0
421,211,40.74937024193277,-73.99923384189606,9/1/2016 00:21:01,1
422,211,40.739445,-73.976806,9/1/2016 00:28:29,0
423,212,40.734232,-73.986923,9/1/2016 00:21:04,1
424,212,40.73221853,-73.98165557,9/1/2016 00:26:47,0
425,213,40.74144387,-73.97536082,9/1/2016 00:21:06,1
426,213,40.7381765,-73.97738662,9/1/2016 00:23:30,0
427,214,40.7505853470215,-73.9946848154068,9/1/2016 00:21:09,1
428,214,40.74734825,-73.99723551,9/1/2016 00:25:28,0
429,215,40.73291553,-74.00711384,9/1/2016 00:21:12,1
430,215,40.73038599,-74.00214988,9/1/2016 00:24:06,0
